Manufacturer,Family,S-Spec number,Speed,Bus speed,L2 cache size,Package type,Part number,Alternative part number 1,Alternative part number 2,Alternative part number 3,Alternative part number 4,Alternative part number 5,Alternative part number 6,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5
Intel,Pentium III,SL45X,667MHz,133MHz,256KiB,370-pin FC-PGA,BX80526F667256,,,,,,,http://www.cpu-world.com/sspec/SL/SL45X.html,,,,
Intel,Pentium III,SL45Y,700MHz,100MHz,256KiB,370-pin FC-PGA,BX80526F700256,B80526PY700256,RB80526PY700256,,,,,http://www.cpu-world.com/sspec/SL/SL45Y.html,,,,
Intel,Pentium III,SL45Z,733MHz,133MHz,256KiB,370-pin FC-PGA,BX80526F733256E,,,,,,,http://www.cpu-world.com/sspec/SL/SL45Z.html,,,,
Intel,Pentium III,SL462,750MHz,100MHz,256KiB,370-pin FC-PGA,BX80526F750256E,,,,,,,http://www.cpu-world.com/sspec/SL/SL462.html,,,,
Intel,Pentium III,SL463,800MHz,100MHz,256KiB,370-pin FC-PGA,BX80526F800256E,,,,,,,http://www.cpu-world.com/sspec/SL/SL463.html,,,,
Intel,Pentium III,SL464,800MHz,133MHz,256KiB,370-pin FC-PGA,BX80526C800256,,,,,,,http://www.cpu-world.com/sspec/SL/SL464.html,,,,
Intel,Pentium III,SL47M,850MHz,100MHz,256KiB,SECC2,BX80526U850256E,,,,,,,http://www.cpu-world.com/sspec/SL/SL47M.html,,,,
Intel,Pentium III,SL47N,866MHz,133MHz,256KiB,SECC2,BX80526U866256,,,,,,,http://www.cpu-world.com/sspec/SL/SL47N.html,,,,
Intel,Pentium III,SL47Q,933MHz,133MHz,256KiB,SECC2,BX80526U933256E,,,,,,,http://www.cpu-world.com/sspec/SL/SL47Q.html,,,,
Intel,Pentium III,SL47S,866MHz,133MHz,256KiB,SECC2,BX80526U866256,KC80526PZ866256,,,,,,http://www.cpu-world.com/sspec/SL/SL47S.html,,,,
Intel,Pentium III,SL48S,1000MHz,133MHz,256KiB,SECC2,BX80526PZ1000256,,,,,,,http://www.cpu-world.com/sspec/SL/SL48S.html,,,,
Intel,Pentium III,SL49G,850MHz,100MHz,256KiB,370-pin FC-PGA,BX80526F850256E,,,,,,,http://www.cpu-world.com/sspec/SL/SL49G.html,,,,
Intel,Pentium III,SL49H,866MHz,133MHz,256KiB,370-pin FC-PGA,BX80526C866256,,,,,,,http://www.cpu-world.com/sspec/SL/SL49H.html,,,,
Intel,Pentium III,SL49J,933MHz,133MHz,256KiB,370-pin FC-PGA,BX80526C933256,,,,,,,http://www.cpu-world.com/sspec/SL/SL49J.html,,,,
Intel,Pentium III,SL4BR,1000MHz,100MHz,256KiB,SECC2,BX80526H1000256,80526PY1000256,,,,,,http://www.cpu-world.com/sspec/SL/SL4BR.html,,,,
Intel,Pentium III,SL4BS,1000MHz,133MHz,256KiB,SECC2,80526PZ1000256,,,,,,,http://www.cpu-world.com/sspec/SL/SL4BS.html,,,,
Intel,Pentium III,SL4BT,933MHz,133MHz,256KiB,SECC2,BX80526U933256,80526PZ933256,KC80526PZ933256,,,,,http://www.cpu-world.com/sspec/SL/SL4BT.html,,,,
Intel,Pentium III,SL4BV,866MHz,133MHz,256KiB,SECC2,80526PZ866256,KC80526PZ866256,,,,,,http://www.cpu-world.com/sspec/SL/SL4BV.html,,,,
Intel,Pentium III,SL4BW,850MHz,100MHz,256KiB,SECC2,80526PY850256,KC80526PY850256,,,,,,http://www.cpu-world.com/sspec/SL/SL4BW.html,,,,
Intel,Pentium III,SL4BX,800MHz,133MHz,256KiB,SECC2,80526PZ800256,KC80526PZ800256,,,,,,http://www.cpu-world.com/sspec/SL/SL4BX.html,,,,
Intel,Pentium III,SL4BY,800MHz,100MHz,256KiB,SECC2,80526PY800256,KC80526PY800256,,,,,,http://www.cpu-world.com/sspec/SL/SL4BY.html,,,,
Intel,Pentium III,SL4BZ,750MHz,100MHz,256KiB,SECC2,KC80526PY750256,,,,,,,http://www.cpu-world.com/sspec/SL/SL4BZ.html,,,,
Intel,Pentium III,SL4C2,733MHz,133MHz,256KiB,SECC2,KC80526PZ733256,,,,,,,http://www.cpu-world.com/sspec/SL/SL4C2.html,,,,
Intel,Pentium III,SL4C3,700MHz,100MHz,256KiB,SECC2,80526PY700256,KC80526PY700256,,,,,,http://www.cpu-world.com/sspec/SL/SL4C3.html,,,,
Intel,Pentium III,SL4C4,667MHz,133MHz,256KiB,SECC2,KC80526PZ667256,,,,,,,http://www.cpu-world.com/sspec/SL/SL4C4.html,,,,
Intel,Pentium III,SL4C5,650MHz,100MHz,256KiB,SECC2,80526PY650256,,,,,,,http://www.cpu-world.com/sspec/SL/SL4C5.html,,,,
Intel,Pentium III,SL4C6,600MHz,133MHz,256KiB,SECC2,KC80526PZ600256,,,,,,,http://www.cpu-world.com/sspec/SL/SL4C6.html,,,,
Intel,Pentium III,SL4C7,600MHz,100MHz,256KiB,SECC2,80526PY600256,,,,,,,http://www.cpu-world.com/sspec/SL/SL4C7.html,,,,
Intel,Pentium III,SL4C8,1000MHz,133MHz,256KiB,370-pin FC-PGA,BX80526C1000256,RB80526PZ001256,,,,,,http://www.cpu-world.com/sspec/SL/SL4C8.html,,,,
Intel,Pentium III,SL4C9,933MHz,133MHz,256KiB,370-pin FC-PGA,BX80526C933256E,RB80526PZ933256,,,,,,http://www.cpu-world.com/sspec/SL/SL4C9.html,,,,
Intel,Pentium III,SL4CB,866MHz,133MHz,256KiB,370-pin FC-PGA,RB80526PZ866256,,,,,,,http://www.cpu-world.com/sspec/SL/SL4CB.html,,,,
Intel,Pentium III,SL4CC,850MHz,100MHz,256KiB,370-pin FC-PGA,BX80526F850256E,RB80526PY850256,,,,,,http://www.cpu-world.com/sspec/SL/SL4CC.html,,,,
Intel,Pentium III,SL4CD,800MHz,133MHz,256KiB,370-pin FC-PGA,BX80526C800256E,RB80526PZ800256,,,,,,http://www.cpu-world.com/sspec/SL/SL4CD.html,,,,
Intel,Pentium III,SL4CE,800MHz,100MHz,256KiB,370-pin FC-PGA,BX80526F800256E,RB80526PY800256,,,,,,http://www.cpu-world.com/sspec/SL/SL4CE.html,,,,
Intel,Pentium III,SL4CF,750MHz,100MHz,256KiB,370-pin FC-PGA,BX80526F750256E,RB80526PY750256,,,,,,http://www.cpu-world.com/sspec/SL/SL4CF.html,,,,
Intel,Pentium III,SL4CG,733MHz,133MHz,256KiB,370-pin FC-PGA,BX80526F733256E,RB80526PZ733256,,,,,,http://www.cpu-world.com/sspec/SL/SL4CG.html,,,,
Intel,Pentium III,SL4CH,700MHz,100MHz,256KiB,370-pin FC-PGA,BX80526F700256E,RB80526PY700256,,,,,,http://www.cpu-world.com/sspec/SL/SL4CH.html,,,,
Intel,Pentium III,SL4CJ,667MHz,133MHz,256KiB,370-pin FC-PGA,RB80526PZ667256,,,,,,,http://www.cpu-world.com/sspec/SL/SL4CJ.html,,,,
Intel,Pentium III,SL4CK,650MHz,100MHz,256KiB,370-pin FC-PGA,RB80526PY650256,,,,,,,http://www.cpu-world.com/sspec/SL/SL4CK.html,,,,
Intel,Pentium III,SL4CL,600MHz,133MHz,256KiB,370-pin FC-PGA,BX80526C600256E,RB80526PZ600256,,,,,,http://www.cpu-world.com/sspec/SL/SL4CL.html,,,,
Intel,Pentium III,SL4CM,600MHz,100MHz,256KiB,370-pin FC-PGA,RB80526PY600256,,,,,,,http://www.cpu-world.com/sspec/SL/SL4CM.html,,,,
Intel,Pentium III,SL4CX,733MHz,133MHz,256KiB,SECC2,KC80526PZ733256,,,,,,,http://www.cpu-world.com/sspec/SL/SL4CX.html,,,,
Intel,Pentium III,SL4F9,1000MHz,133MHz,256KiB,370-pin FC-PGA, ,,,,,,,http://www.cpu-world.com/sspec/SL/SL4F9.html,,,,
Intel,Pentium III,SL4FP,1000MHz,133MHz,256KiB,SECC2,BX80526U1000256,,,,,,,http://www.cpu-world.com/sspec/SL/SL4FP.html,,,,
Intel,Pentium III,SL4FQ,733MHz,133MHz,256KiB,SECC2,BX80526U733256,,,,,,,http://www.cpu-world.com/sspec/SL/SL4FQ.html,,,,
Intel,Pentium III,SL4G6,667MHz,133MHz,256KiB,SECC2,BX80526U667256E,,,,,,,http://www.cpu-world.com/sspec/SL/SL4G6.html,,,,
Intel,Pentium III,SL4G7,800MHz,133MHz,256KiB,SECC2,BX80526U800256E,,,,,,,http://www.cpu-world.com/sspec/SL/SL4G7.html,,,,
Intel,Pentium III,SL4HH,1133MHz,133MHz,256KiB,SECC2, ,,,,,,,http://www.cpu-world.com/sspec/SL/SL4HH.html,,,,
Intel,Pentium III,SL4KD,733MHz,133MHz,256KiB,SECC2,BX80526U733256E,,,,,,,http://www.cpu-world.com/sspec/SL/SL4KD.html,,,,
Intel,Pentium III,SL4KE,750MHz,100MHz,256KiB,SECC2,BX80526U750256,,,,,,,http://www.cpu-world.com/sspec/SL/SL4KE.html,,,,
Intel,Pentium III,SL4KF,800MHz,100MHz,256KiB,SECC2,BX80526H800256E,,,,,,,http://www.cpu-world.com/sspec/SL/SL4KF.html,,,,
Intel,Pentium III,SL4KG,800MHz,133MHz,256KiB,SECC2,BX80526U800256,,,,,,,http://www.cpu-world.com/sspec/SL/SL4KG.html,,,,
Intel,Pentium III,SL4KH,850MHz,100MHz,256KiB,SECC2,BX80526U850256E,,,,,,,http://www.cpu-world.com/sspec/SL/SL4KH.html,,,,
Intel,Pentium III,SL4KJ,866MHz,133MHz,256KiB,SECC2,BX80526U866256E,,,,,,,http://www.cpu-world.com/sspec/SL/SL4KJ.html,,,,
Intel,Pentium III,SL4KK,933MHz,133MHz,256KiB,SECC2,BX80526U933256E,,,,,,,http://www.cpu-world.com/sspec/SL/SL4KK.html,,,,
Intel,Pentium III,SL4KL,1000MHz,100MHz,256KiB,SECC2,BX80526H1000256,,,,,,,http://www.cpu-world.com/sspec/SL/SL4KL.html,,,,
Intel,Pentium III,SL4M7,700MHz,100MHz,256KiB,370-pin FC-PGA,BX80526F700256,,,,,,,http://www.cpu-world.com/sspec/SL/SL4M7.html,,,,
Intel,Pentium III,SL4M8,733MHz,133MHz,256KiB,370-pin FC-PGA,BX80526F733256,,,,,,,http://www.cpu-world.com/sspec/SL/SL4M8.html,,,,
Intel,Pentium III,SL4M9,750MHz,100MHz,256KiB,370-pin FC-PGA,BX80526F750256,,,,,,,http://www.cpu-world.com/sspec/SL/SL4M9.html,,,,
Intel,Pentium III,SL4MA,800MHz,100MHz,256KiB,370-pin FC-PGA,BX80526F800256E,,,,,,,http://www.cpu-world.com/sspec/SL/SL4MA.html,,,,
Intel,Pentium III,SL4MB,800MHz,133MHz,256KiB,370-pin FC-PGA,BX80526C800256E,,,,,,,http://www.cpu-world.com/sspec/SL/SL4MB.html,,,,
Intel,Pentium III,SL4MC,850MHz,100MHz,256KiB,370-pin FC-PGA,BX80526F850256,,,,,,,http://www.cpu-world.com/sspec/SL/SL4MC.html,,,,
Intel,Pentium III,SL4MD,866MHz,133MHz,256KiB,370-pin FC-PGA,BX80526C866256,,,,,,,http://www.cpu-world.com/sspec/SL/SL4MD.html,,,,
Intel,Pentium III,SL4ME,933MHz,133MHz,256KiB,370-pin FC-PGA,BX80526C933256,,,,,,,http://www.cpu-world.com/sspec/SL/SL4ME.html,,,,
Intel,Pentium III,SL4MF,1000MHz,133MHz,256KiB,370-pin FC-PGA,BX80526C1000256,RB80526PZ001256,,,,,,http://www.cpu-world.com/sspec/SL/SL4MF.html,,,,
Intel,Pentium III,SL4SD,900MHz,100MHz,256KiB,370-pin FC-PGA,RB80526PY900256,,,,,,,http://www.cpu-world.com/sspec/SL/SL4SD.html,,,,
Intel,Pentium III,SL4WM,1000MHz,133MHz,256KiB,370-pin FC-PGA,RB80526PZ001256,,,,,,,http://www.cpu-world.com/sspec/SL/SL4WM.html,,,,
Intel,Pentium III,SL4YV,1133MHz,133MHz,256KiB,370-pin FC-PGA2, ,,,,,,,http://www.cpu-world.com/sspec/SL/SL4YV.html,,,,
Intel,Pentium III,SL4Z2,850MHz,100MHz,256KiB,370-pin FC-PGA,BX80526F850256S,RB80526PY850256,,,,,,http://www.cpu-world.com/sspec/SL/SL4Z2.html,,,,
Intel,Pentium III,SL4Z4,750MHz,100MHz,256KiB,370-pin FC-PGA, ,,,,,,,http://www.cpu-world.com/sspec/SL/SL4Z4.html,,,,
Intel,Pentium III,SL4ZJ,866MHz,133MHz,256KiB,370-pin FC-PGA,BX80526C866256E,BX80526C866256S,RB80526PZ866256,,,,,http://www.cpu-world.com/sspec/SL/SL4ZJ.html,,,,
Intel,Pentium III,SL4ZL,733MHz,133MHz,256KiB,370-pin FC-PGA,BX80526C733256,RB80526PZ733256,,,,,,http://www.cpu-world.com/sspec/SL/SL4ZL.html,,,,
Intel,Pentium III,SL4ZM,700MHz,100MHz,256KiB,370-pin FC-PGA,RB80526PY700256,,,,,,,http://www.cpu-world.com/sspec/SL/SL4ZM.html,,,,
Intel,Pentium III,SL4ZN,800MHz,100MHz,256KiB,370-pin FC-PGA,RB80526PY800256,,,,,,,http://www.cpu-world.com/sspec/SL/SL4ZN.html,,,,
Intel,Pentium III,SL52P,800MHz,133MHz,256KiB,370-pin FC-PGA,BX80526C800256E,RB80526PZ800256,,,,,,http://www.cpu-world.com/sspec/SL/SL52P.html,,,,
Intel,Pentium III,SL52Q,933MHz,133MHz,256KiB,370-pin FC-PGA,BX80526C933256E,BX80526C933256,RB80526PZ933256,,,,,http://www.cpu-world.com/sspec/SL/SL52Q.html,,,,
Intel,Pentium III,SL52R,1000MHz,133MHz,256KiB,370-pin FC-PGA,BX80526C1000256,RB80526PZ001256,,,,,,http://www.cpu-world.com/sspec/SL/SL52R.html,,,,
Intel,Pentium III,SL5B2,1133MHz,133MHz,256KiB,370-pin FC-PGA2,RK80526PZ006256,,,,,,,http://www.cpu-world.com/sspec/SL/SL5B2.html,,,,
Intel,Pentium III,SL5B3,1000MHz,133MHz,256KiB,370-pin FC-PGA2,BX80526C1000256,RK80526PZ001256,,,,,,http://www.cpu-world.com/sspec/SL/SL5B3.html,,,,
Intel,Pentium III,SL5B4,933MHz,133MHz,256KiB,370-pin FC-PGA2,RK80526PZ933256,,,,,,,http://www.cpu-world.com/sspec/SL/SL5B4.html,,,,
Intel,Pentium III,SL5B5,866MHz,133MHz,256KiB,370-pin FC-PGA2,RK80526PZ866256,,,,,,,http://www.cpu-world.com/sspec/SL/SL5B5.html,,,,
Intel,Pentium III,SL5BS,900MHz,100MHz,256KiB,370-pin FC-PGA,RB80526PY900256,,,,,,,http://www.cpu-world.com/sspec/SL/SL5BS.html,,,,
Intel,Pentium III,SL5BT,600MHz,100MHz,256KiB,370-pin FC-PGA,BX80526F600256,RB80526PY600256,,,,,,http://www.cpu-world.com/sspec/SL/SL5BT.html,,,,
Intel,Pentium III,SL5DV,1000MHz,133MHz,256KiB,370-pin FC-PGA,BX80526C1000256,BX80526C1000C,RB80526PZ001256,,,,,http://www.cpu-world.com/sspec/SL/SL5DV.html,,,,
Intel,Pentium III,SL5DW,933MHz,133MHz,256KiB,370-pin FC-PGA,BX80526C933256E,RB80526PZ933256,,,,,,http://www.cpu-world.com/sspec/SL/SL5DW.html,,,,
Intel,Pentium III,SL5DX,866MHz,133MHz,256KiB,370-pin FC-PGA,BX80526C866256E,RB80526PZ866256,,,,,,http://www.cpu-world.com/sspec/SL/SL5DX.html,,,,
