Manufacturer,Family,Part #,Alternative Label 1,Alternative Label 2,Alternative Label 3,Alternative Label 4,Alternative Label 5,Empty,Empty,Empty,Chip Type,Sub-Family,Model number,Core,Core designer,Microarchitecture,Threads,CPUID,Core Count,Architecture,Data Bus (ext),Address Bus,Frequency Min,Frequency Max/Typ,Actual bus frequency,Effective bus frequency,Bus bandwidth,Clock multiplier,Core Stepping,Empty,Empty,Empty,Empty,L1 data cache,L1 data associativity,L1 instruction cache,L1 instruction associativity,L1 unified cache,L1 unified associativity,L2 cache,L2 associativity,L3 cache,L3 associativity,Boot ROM,ROM Internal,ROM Type,RAM internal,RAM max,RAM type,Virtual memory max,Empty,Empty,Empty,Empty,Package,Package Size,Package Weight,Socket,Transistor count,Process Size,Metal Layers,Metal Type,Process technology,Die Size,Empty,Empty,Empty,Empty,Vcc range,Vcc(typ),Empty,Vcc(secondary),Vcc(tertiary),Vcc(core),Vcc(I/O),Power Min,Power Typ,Power Max,Power Thermal Design,Temperature range,Low Power Features,Empty,Empty,Empty,Empty,Empty,Instruction set,Instruction set extensions,Additional instructions,Computer architecture,ISA,Empty,Empty,Empty,Empty,FPU,On-chip peripherals,Features,Empty,Empty,Empty,Empty,Release date,Initial price,Applications,Military Spec,Comments,Empty,Empty,Empty,Empty,Empty,Empty,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5,Reference 6,Reference 7,Reference 8
Intel,Pentium 4,80528PC1.5G0K QAQ1,,,,,,,,,,,,,,,,,,,,,,1.5GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QA/QAQ1.html,,,,,,,
Intel,Pentium 4,80528PC1.5G0K QBG7,,,,,,,,,,,,,,,,,,,,,,1.5GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QB/QBG7.html,,,,,,,
Intel,Pentium 4,80528PC1.5G0K QZ25,,,,,,,,,,,,,,,,,,,,,,1.5GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QZ/QZ25.html,,,,,,,
Intel,Pentium 4,80528PC1.7G0K QBG9,,,,,,,,,,,,,,,,,,,,,,1.7GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QB/QBG9.html,,,,,,,
Intel,Pentium 4,80528PC1.8G0K QBG5,,,,,,,,,,,,,,,,,,,,,,1.8GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QB/QBG5.html,,,,,,,
Intel,Pentium 4,80528PC1.9G0K QGU4,,,,,,,,,,,,,,,,,,,,,,1.9GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QG/QGU4.html,,,,,,,
Intel,Pentium 4,80528PC1.XG0K QT69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QT/QT69.html,,,,,,,
Intel,Pentium 4,80531PC1.5G0 Q5S5,,,,,,,,,,,,,,,,,,,,,,1.5GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/Q5/Q5S5.html,,,,,,,
Intel,Pentium 4,80531PC1.5G0K QES5,,,,,,,,,,,,,,,,,,,,,,1.5GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QE/QES5.html,,,,,,,
Intel,Pentium 4,80531PC1.9G0K QGU6,,,,,,,,,,,,,,,,,,,,,,1.9GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QG/QGU6.html,,,,,,,
Intel,Pentium 4,80532PC021512 QFX6,,,,,,,,,,,,,,,,,,,,,,1.5GHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-PGA2-478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QF/QFX6.html,,,,,,,
Intel,Pentium 4,80532PC041512 QHJ4,,,,,,,,,,,,,,,,,,,,,,2GHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-PGA2-478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QH/QHJ4.html,,,,,,,
Intel,Pentium 4,80532PC056512 QOV1,,,,,,,,,,,,,,,,,,,,,,2.4GHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-PGA2-478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QO/QOV1.html,,,,,,,
Intel,Pentium 4,80532PC060512 QND4,,,,,,,,,,,,,,,,,,,,,,2.5GHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-PGA2-478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QN/QND4.html,,,,,,,
Intel,Pentium 4,80532PC072512 QWU2,,,,,,,,,,,,,,,,,,,,,,2.8GHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-PGA2-478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QW/QWU2.html,,,,,,,
Intel,Pentium 4,80532PD056512 QLY8,,,,,,,,,,,,,,,,,,,,,,2.4GHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-PGA2-478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QL/QLY8.html,,,,,,,
Intel,Pentium 4,80532PE061512 QMUS,,,,,,,,,,,,,,,,,,,,,,2.533GHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-PGA2-478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QM/QMUS.html,,,,,,,
Intel,Pentium 4,80532PE067512 QVW0,,,,,,,,,,,,,,,,,,,,,,2.667GHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-PGA2-478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QV/QVW0.html,,,,,,,
Intel,Pentium 4,80532PE072512 QRG4,,,,,,,,,,,,,,,,,,,,,,2.8GHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-PGA2-478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QR/QRG4.html,,,,,,,
Intel,Pentium 4,80532PE083512 QVF5,,,,,,,,,,,,,,,,,,,,,,3.067GHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-PGA2-478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QV/QVF5.html,,,,,,,
Intel,Pentium 4,80532PE083512 QVV4,,,,,,,,,,,,,,,,,,,,,,3.067GHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-PGA2-478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QV/QVV4.html,,,,,,,
Intel,Pentium 4,80532PG064512 QWJ6,,,,,,,,,,,,,,,,,,,,,,2.6GHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-PGA2-478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QW/QWJ6.html,,,,,,,
Intel,Pentium 4,80532PG064512 QWK0,,,,,,,,,,,,,,,,,,,,,,2.6GHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-PGA2-478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QW/QWK0.html,,,,,,,
Intel,Pentium 4,80532PG0802M QH57,,,,,,,,,,,,,,,,,,,,,,3GHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-PGA2-478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QH/QH57.html,,,,,,,
Intel,Pentium 4,80546PG0881M Q200,,,,,,,,,,,,,,,,,,,,,,3.2GHz,,,,,,,,,,,,,,,,1024KiB,,,,,,,,,,,,,,,FC-PGA2-478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/Q2/Q200.html,,,,,,,
Intel,Pentium 4,80546PG0961M Q590,,,,,,,,,,,,,,,,,,,,,,3.4GHz,,,,,,,,,,,,,,,,1024KiB,,,,,,,,,,,,,,,FC-mPGA4-478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/Q5/Q590.html,,,,,,,
Intel,Pentium 4,B80532PE056512 SL79B,,,,,,,,,,,,,,,,,,,,,,2.4GHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-PGA2-478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL79B.html,,,,,,,
Intel,Pentium 4,B80532PH0992MS SL7RT,,,,,,,,,,,,,,,,,,,,,,3.467GHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-LGA4-775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL7RT.html,,,,,,,
Intel,Pentium 4,B80546PE0561M,BX80546PE2400E,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium 4,B80547PE0721M SL7KH,BX80547PE2800ET SL7KH,,,,,,,,,,,,,,,,,,,,,2.8GHz,,,,,,,,,,,,,,,,1024KiB,,,,,,,,,,,,,,,FC-LGA4-775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL7KH.html,,,,,,,
Intel,Pentium 4,B80547PG0881M SL82Z,,,,,,,,,,,,,,,,,,,,,,3.2GHz,,,,,,,,,,,,,,,,1024KiB,,,,,,,,,,,,,,,FC-LGA4-775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL82Z.html,,,,,,,
Intel,Pentium 4,B80547PG0961M SL833,,,,,,,,,,,,,,,,,,,,,,3.4GHz,,,,,,,,,,,,,,,,1024KiB,,,,,,,,,,,,,,,FC-LGA4-775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL833.html,,,,,,,
Intel,Pentium 4,B80547PG1041M SL7KN,,,,,,,,,,,,,,,,,,,,,,3.6GHz,,,,,,,,,,,,,,,,1024KiB,,,,,,,,,,,,,,,FC-LGA4-775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL7KN.html,,,,,,,
Intel,Pentium 4,B80547PG1041M SL84X,,,,,,,,,,,,,,,,,,,,,,3.6GHz,,,,,,,,,,,,,,,,1024KiB,,,,,,,,,,,,,,,FC-LGA4-775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL84X.html,,,,,,,
Intel,Pentium 4,B80547PG1121M SL84Y,,,,,,,,,,,,,,,,,,,,,,3.8GHz,,,,,,,,,,,,,,,,1024KiB,,,,,,,,,,,,,,,FC-LGA4-775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL84Y.html,,,,,,,
Intel,Pentium 4,BP80502-100 SZ996,PCPU3V100 SZ996,,,,,,,,,,,,,,,,,,,,,100MHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SZ/SZ996.html,,,,,,,
Intel,Pentium 4,BX80528JK130G SL4QD,BX80528JK130GR SL4QD,,,,,,,,,,,,,,,,,,,,,1.3GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4QD.html,,,,,,,
Intel,Pentium 4,BX80528JK130G SL5FW,YD80528PC013G0K SL5FW,,,,,,,,,,,,,,,,,,,,,1.3GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5FW.html,,,,,,,
Intel,Pentium 4,BX80528JK130G SL5GC,,,,,,,,,,,,,,,,,,,,,,1.3GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5GC.html,,,,,,,
Intel,Pentium 4,BX80528JK140G SL4SC,BX80528JK140GR SL4SC,BX80528JK140GR2 SL4SC,,,,,,,,,,,,,,,,,,,,1.4GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4SC.html,,,,,,,
Intel,Pentium 4,BX80528JK140G SL4SG,BX80528JK140GR SL4SG,BX80528JK140GR2 SL4SG,80528PC017G0K SL4SG,,,,,,,,,,,,,,,,,,,1.4GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4SG.html,,,,,,,
Intel,Pentium 4,BX80528JK140G SL4WS,YD80528PC017G0K SL4WS,,,,,,,,,,,,,,,,,,,,,1.4GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4WS.html,,,,,,,
Intel,Pentium 4,BX80528JK140G SL4X2,BX80528JK140GR2 SL4X2,,,,,,,,,,,,,,,,,,,,,1.4GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4X2.html,,,,,,,
Intel,Pentium 4,BX80528JK150G SL4SH,BX80528JK150GR2 SL4SH,80528PC021G0K SL4SH,,,,,,,,,,,,,,,,,,,,1.5GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4SH.html,,,,,,,
Intel,Pentium 4,BX80528JK150G SL4TY,BX80528JK150GR SL4TY,BX80528JK150GR2 SL4TY,,,,,,,,,,,,,,,,,,,,1.5GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4TY.html,,,,,,,
Intel,Pentium 4,BX80528JK150G SL4WT,YD80528PC021G0K SL4WT,,,,,,,,,,,,,,,,,,,,,1.5GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4WT.html,,,,,,,
Intel,Pentium 4,BX80528JK150G SL4X3,BX80528JK150GR SL4X3,BX80528JK150GR2 SL4X3,,,,,,,,,,,,,,,,,,,,1.5GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4X3.html,,,,,,,
Intel,Pentium 4,BX80528JK150G SL5TN,BX80528JK150GR SL5TN,,,,,,,,,,,,,,,,,,,,,1.5GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5TN.html,,,,,,,
Intel,Pentium 4,BX80528JK160G SL4WU,YD80528PC025G0K SL4WU,,,,,,,,,,,,,,,,,,,,,1.6GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4WU.html,,,,,,,
Intel,Pentium 4,BX80528JK160G SL4X4,BX80528JK160GR SL4X4,,,,,,,,,,,,,,,,,,,,,1.6GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4X4.html,,,,,,,
Intel,Pentium 4,BX80528JK160G SL5UL,BX80528JK160GR SL5UL,,,,,,,,,,,,,,,,,,,,,1.6GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5UL.html,,,,,,,
Intel,Pentium 4,BX80528JK160G SL5VL,RN80528PC025G0K SL5VL,,,,,,,,,,,,,,,,,,,,,1.6GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5VL.html,,,,,,,
Intel,Pentium 4,BX80528JK170G SL57V,BX80528JK170GR SL57V,BX80528JK170GR2 SL57V,,,,,,,,,,,,,,,,,,,,1.7GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL57V.html,,,,,,,
Intel,Pentium 4,BX80528JK170G SL57W,BX80528JK170GR SL57W,BX80528JK170GR2 SL57W,YD80528PC029G0K SL57W,,,,,,,,,,,,,,,,,,,1.7GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL57W.html,,,,,,,
Intel,Pentium 4,BX80528JK170G SL5TP,BX80528JK170GR SL5TP,,,,,,,,,,,,,,,,,,,,,1.7GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5TP.html,,,,,,,
Intel,Pentium 4,BX80528JK180G SL4WV,YD80528PC033G0K SL4WV,,,,,,,,,,,,,,,,,,,,,1.8GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4WV.html,,,,,,,
Intel,Pentium 4,BX80528JK180G SL4X5,BX80528JK180GR SL4X5,,,,,,,,,,,,,,,,,,,,,1.8GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4X5.html,,,,,,,
Intel,Pentium 4,BX80528JK180G SL5UM,,,,,,,,,,,,,,,,,,,,,,1.8GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5UM.html,,,,,,,
Intel,Pentium 4,BX80528JK180G SL5VM,RN80528PC033G0K SL5VM,,,,,,,,,,,,,,,,,,,,,1.8GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5VM.html,,,,,,,
Intel,Pentium 4,BX80528JK190G SL5VN,RN80528PC037G0K SL5VN,,,,,,,,,,,,,,,,,,,,,1.9GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5VN.html,,,,,,,
Intel,Pentium 4,BX80528JK190G SL5WH,,,,,,,,,,,,,,,,,,,,,,1.9GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5WH.html,,,,,,,
Intel,Pentium 4,BX80528JK200G SL5SZ,RN80528PC041G0K SL5SZ,,,,,,,,,,,,,,,,,,,,,2GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5SZ.html,,,,,,,
Intel,Pentium 4,BX80528JK200G SL5TQ,,,,,,,,,,,,,,,,,,,,,,2GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,423-pin OLGA/PPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5TQ.html,,,,,,,
Intel,Pentium 4,BX80531NK140G SL59U,RK80531PC017G0K SL59U,,,,,,,,,,,,,,,,,,,,,1.4GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL59U.html,,,,,,,
Intel,Pentium 4,BX80531NK140G SL5N7,BX80531NK140GR SL5N7,,,,,,,,,,,,,,,,,,,,,1.4GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5N7.html,,,,,,,
Intel,Pentium 4,BX80531NK140G SL5TG,RK80531PC017G0K SL5TG,,,,,,,,,,,,,,,,,,,,,1.4GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5TG.html,,,,,,,
Intel,Pentium 4,BX80531NK140G SL5UE,,,,,,,,,,,,,,,,,,,,,,1.4GHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5UE.html,,,,,,,
