Generation,Manufacturer,Name,Model,Proceed,Succeed,Location,Product Line,Family,Type,Date,Num Sold,Price,Clone,CPU Family,,Bits,CPU,CPU part label,Speed,Chip 2,Chip 3,Chip 4,Chip 5,Game medium,Game Count,RAM,Graphics,Ram other,Reference 1,Ref 1 Date,Reference 2,Ref 2 Date,Reference 3,Ref 3 Date,Reference 4,Ref 4 Date,Reference 5,Ref 5 Date,Photo 1 link,Photo 1 Date,Photo 2 link,Photo 2 Date,Photo 3 link,Photo 3 Date,Photo 4 link,Photo 4 Date,Notes
,,Familator,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Family Boy Vol. 4,,,,,,,Console,,,,Famicom,,,,,Glob Top encapsilation,,,,,,ROM + Built-in,7 Built-in,,,,https://web.archive.org/web/20110206235209/http://nesplayer.com/pirates/familyboy.htm,01/10/21,,,,,,,,,,,,,,,,,
,,Family computer,WN-486,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,http://www.digitpress.com/faq/vgcfaq.htm,01/10/21,,,,,,,,,,,,,,,
,,Family FR Series,,,,,,,,,,,Famicom,,,,,,,,,,,,,,,,https://bootleggames.fandom.com/wiki/Famiclone,01/10/21,,,,,,,,,,,,,,,,,
,,Family Fun Creator,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Family Game 168,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Family Game Action set,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones/action_set.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,http://ultimateconsoledatabase.com/famiclones/action_set.htm,01/10/21,,,,,,,
,,Family Game Selection set,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Family Game TVG 8200,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Family Karaoto,,,,,,,Console,,,,,,,,,,,,,,,,,,,,https://bootleggames.fandom.com/wiki/Digital_Portable_System_(DPS),01/10/21,,,,,,,,,,,,,,,,,
,,Famipachi 21,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Famizero Portable,,,,,,,Handheld,,,,Famicom,,,,,,,,,,,,,,,,https://bootleggames.fandom.com/wiki/Famiclone,01/10/21,,,,,,,,,,,,,,,,,
,,Fashionable Desgin,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,FC 1000,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Fei Hao,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Nintendo_Entertainment_System_hardware_clone,01/10/21,,,,,,,,,,,,,,,,,
,,Feihao 9953,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Fengali Game Station AV 620,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Flashback,,,,,,,,,,,Famicom,,,,,,,,,,,,,,,,https://bootleggames.fandom.com/wiki/Famiclone,01/10/21,,,,,,,,,,,,,,,,,
,,Fun Time,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Nintendo_Entertainment_System_hardware_clone,01/10/21,,,,,,,,,,,,,,,,,
,,Funfair 2600,,,,Mexico,,,Console,,,,Atari 2600,,,,,,,,,,,,,,,,https://atariage.com/2600/archives/consoles.php,01/10/21,,,,,,,,,,,,,,,,,
,,Funstation,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Funstation 32-in-1,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,"Funstation III, Funstation 3",,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,https://bootleggames.fandom.com/wiki/Funstation_3,01/10/21,,,,,,,,,,,,,
,,Funstation One,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Funtime,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Funvision 224-in-1,,,,Finland,,,Console,,,,Atari 2600,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/others.htm,01/10/21,https://atariage.com/2600/archives/consoles.php,01/10/21,,,,,,,,,,,,,,,
,,Ga-886,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Gamars,,,,,,,,,,,Famicom,,,,,,,,,,,,,,,,https://bootleggames.fandom.com/wiki/Famiclone,01/10/21,,,,,,,,,,,,,,,,,
,,Gamax,,,,,,,,,,,Famicom,,,,,,,,,,,,,,,,https://bootleggames.fandom.com/wiki/Famiclone,01/10/21,,,,,,,,,,,,,,,,,
,,Game 2008,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Game Child,,,,,,,Handheld,,,,,,,,,,,,,,,,1 game/system,,,,https://bootleggames.fandom.com/wiki/Game_Child,01/10/21,,,,,,,,,,,,,,,,,
,,"Game Child MK II, Card Game MK I, Game Kid MK II",,,,,,,Handheld,,,,,,,,,,,,,,,,1 game/system,,,,https://bootleggames.fandom.com/wiki/Game_Child,01/10/21,,,,,,,,,,,,,,,,,
,,Game City,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Game Corner (pad),,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Game Corner Funmachine,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Game Fighter,,,,,,Game Boy,,,,,Clone: Game Boy,,,,,,,,,,,,,,,,http://www.digitpress.com/faq/vgcfaq.htm,01/10/21,,,,,,,,,,,,,,,,,
,,Game Fillip,,,,,,,Console,,,,Famicom,,,,,,,,,,,,88,,,,https://bootleggames.fandom.com/wiki/Famiclone,01/10/21,https://bootleggames.fandom.com/wiki/Game_Fillip,01/10/21,,,,,,,,,,,,,,,
,,Game Joy Micro,,,,,,,Handheld,,,,,,,,,,,,,,,,,,,,https://bootleggames.fandom.com/wiki/Game_Joy_Micro,01/10/21,,,,,,,,,,,,,,,,,
,,Game Kid (QGH-78),,,,,,,Handheld,,,,,,,,,,,,,,,,1 game/system,,,,https://bootleggames.fandom.com/wiki/Game_Child,01/10/21,,,,,,,,,,,,,,,,,
,,Game Kids,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Game Pad,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Game Player,,,,,,,Console,2005?,,,Clone: Famicom,,,,,,,,,,,Built-in + ROM cartidge,"42 built-in, 128 cartridge",,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,https://bootleggames.fandom.com/wiki/Game_Player,01/10/21,,,,,,,,,,,,,
,,Game Player 2005,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Game Power II,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Game Price,,,,,,,Handheld,,,,Famicom,,,,,,,,,,,,152,,,,https://bootleggames.fandom.com/wiki/Famiclone,01/10/21,,,,,,,,,,,,,,,,,
,,Game Sporz Tennis Game,,,,,,,,,,,Famicom,,,,,,,,,,,,,,,,https://bootleggames.fandom.com/wiki/Famiclone,01/10/21,,,,,,,,,,,,,,,,,
,,Game Star Advance,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Game Star Console TV,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Game Star Super TV Educator,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Game Start,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Game Station 3,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Game Stick,,,,South America,,,,,,,Famicom,,,,,,,,,,,Built-in,76,,,,https://bootleggames.fandom.com/wiki/Game_Stick,01/10/21,,,,,,,,,,,,,,,,,
,,Game VCD,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Game World 98,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Game Zone,,,,,,,,,,,Famicom,,,,,,,,,,,,,,,,https://bootleggames.fandom.com/wiki/Famiclone,01/10/21,http://www.digitpress.com/faq/vgcfaq.htm,01/10/21,,,,,,,,,,,,,,,
,,Game-GT3300,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Nintendo_Entertainment_System_hardware_clone,01/10/21,,,,,,,,,,,,,,,,,
,,Gamebox,,,,,,,Console,,,,Clone: GBA,,,,,,,,,,,Built-in + ROM cartidge + ROM files on SDCARD,,,,,https://bootleggames.fandom.com/wiki/GameBox,01/10/21,,,,,,,,,,,,,,,,,
,,GameBox (Million Star Corp),,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,GameKids Advance,,,,,,,Handheld,,,,Famiclone,,,,,,,,,,,Built-in,18,,,,https://bootleggames.fandom.com/wiki/GameKids_Advance,01/10/21,,,,,,,,,,,,,,,,,
,,Gamer Max,,,,,,,Handheld,,,,Famicom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Gamer Mini,,,,,,,Handheld,,,,Famicom,,,,,,,,,,,Built-in,160,,,,https://bootleggames.fandom.com/wiki/DreamGEAR_My_Arcade_Handhelds,01/10/21,,,,,,,,,,,,,,,,,
,,GameStar,,,,,,,,,,,Famicom,,,,,,,,,,,,,,,,https://bootleggames.fandom.com/wiki/Famiclone,01/10/21,,,,,,,,,,,,,,,,,
,,GameStar (keyboard),,,,,,,,,,,Famicom,,,,,,,,,,,,,,,,https://bootleggames.fandom.com/wiki/Famiclone,01/10/21,,,,,,,,,,,,,,,,,
,,Gamestar 2000,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Gamevision,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Gamezone,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Gamezone II,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,GB Station Light,,,,,,,Handheld,,,,Famicom,,,,,,,,,,,Built-in,,,,,https://bootleggames.fandom.com/wiki/GB_Station_Light,01/10/21,,,,,,,,,,,,,,,,,
,,"GB Station Light II, GB Station II",,,,,,,Handheld,,,,Clone: Famicom,,,,,,,,,,,Built-in + ROM cartidge,28 built-in + 18 catridge,,,,,,,,,,,,,,,,,,,,,,
,,GB Turtle,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,GC007 Smart Genius,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Gen-X Dual Station,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,General 32,,,,,,2600,,,,,Clone: 2600,,,,,,,,,,,,,,,,http://www.digitpress.com/faq/vgcfaq.htm,01/10/21,,,,,,,,,,,,,,,,,
,,Geniecom 3,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Gentex,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,GLK 1119,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,GLK 1133,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,GLK 1339 Rey De Lepardo,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,GLK 5002,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,GLK 6102,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,GLK 98,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Gold Leopard King (GLK),,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Golden China,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Nintendo_Entertainment_System_hardware_clone,01/10/21,,,,,,,,,,,,,,,,,
,,Good Boy,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,GS4 Pro,,,,,,,Console,,,,Clone: Famicom,,,,NES-on-a-chip,,,,,,,Built-in + ROM cartidge,200 built-in,,,,https://bootleggames.fandom.com/wiki/GS4_Pro,01/10/21,,,,,,,,,,,,,,,,,
,,Guandong SZ 092719,,,,China,,,Console,,,,Mega drive,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/others.htm,01/10/21,,,,,,,,,,,,,,,,,
,,Guandong TV Game,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Gun Boy,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Gun Boy Jr.,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,GVC Nintendo,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Handy Famieight,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,HGS Telesport,,,,,,,Console,,,,Pong (PC-5xx),,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/others.htm,01/10/21,,,,,,,,,,,,,,,,,
,,Hi Score MK 1,,,,Australia,,,Console,,,,Atari 2600,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/others.htm,01/10/21,,,,,,,,,,,,,,,,,
,,HK 830 Game Video CD player,,,,,,,"Console+CD,VCD",2004,,,Mega drive,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/others.htm,01/10/21,,,,,,,,,,,,,,,,,
,,Home Arcade,,,,,,,Console,,,,Arcadia 2001,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/others.htm,01/10/21,,,,,,,,,,,,,,,,,
,,Home Computer,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Nintendo_Entertainment_System_hardware_clone,01/10/21,,,,,,,,,,,,,,,,,
,,Home Computer 3600,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Home Computer System Power Game,,,,,,,,,,,Famicom,,,,,,,,,,,,,,,,https://bootleggames.fandom.com/wiki/Famiclone,01/10/21,,,,,,,,,,,,,,,,,
,,Hot Boy,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,HT 767,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Inpo Famiclones,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Inteltron 7000,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Intercord Telecomputer XL2000,,,,Germany,,,Console,1980,,,Arcadia 2001,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/others.htm,01/10/21,,,,,,,,,,,,,,,,,
,,Interstate Programaster,,,,UK,,1292 APVS,Console,,,,Clone: 1292 APVS,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/others.htm,01/10/21,,,,,,,,,,,,,,,,,
,,Interstellar Fighter,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Intervision 2001,,,,Switzerland,,,Console,,,,Arcadia 2001,,,,,,,,,,,,40,,,,http://ultimateconsoledatabase.com/others.htm,01/10/21,http://www.digitpress.com/faq/vgcfaq.htm,01/10/21,,,,,,,,,,,,,,,
,,IQ301 Computer game,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Jamixo Neo Boy,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Joy Kid,,,,Korea,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,https://web.archive.org/web/20110206131842/http://nesplayer.com/pirates/index.htm,01/10/21,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kenga,Ken Boy,,,,Ukraine,,,Console,,,,Clone: Famicom,,,,,,,,,,,Cartridge ROM,,,,,http://ultimateconsoledatabase.com/famiclones/Ken_Boy.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,http://ultimateconsoledatabase.com/famiclones/Ken_Boy.htm,01/10/21,,,,,,,
,,King Game III,,,,,,,,,,,Famicom,,,,,,,,,,,,,,,,https://bootleggames.fandom.com/wiki/Famiclone,01/10/21,,,,,,,,,,,,,,,,,
,,King Game IV,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Kingo Game Player,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,KK,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Kombat-8,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,https://bootleggames.fandom.com/wiki/Famiclone#List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,,,
,,"Kontorland (Turkey, 1990s)",,,,,,,,,,,Famicom,,,,,,,,,,,,,,,,https://bootleggames.fandom.com/wiki/Famiclone,01/10/21,,,,,,,,,,,,,,,,,
,,KR 300,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,http://ultimateconsoledatabase.com/famiclones.htm,01/10/21,https://gameconsole.fandom.com/wiki/List_of_Famiclones,01/10/21,,,,,,,,,,,,,,,
,,Kx-140,,,,,,,Console,,,,Clone: Famicom,,,,,,,,,,,,,,,,https://bootleggames.fandom.com/wiki/Kx-140,01/10/21,,,,,,,,,,,,,,,,,
